Mod:Item:MetaData, Localized Name
actuallyadditions:item_drill_upgrade_silk_touch, 钻头精准升级
actuallyadditions:item_drill_upgrade_fortune, 钻头时运升级I
actuallyadditions:item_drill_upgrade_fortune_ii, 钻头时运升级II（效果等同时运III）
actuallyadditions:item_drill_upgrade_three_by_three, 钻头范围采掘升级I
actuallyadditions:item_drill_upgrade_five_by_five, 钻头范围采掘升级II
actuallyadditions:item_drill_upgrade_block_placing, 钻头方块放置升级
actuallyadditions:item_fertilizer, 肥料
actuallyadditions:item_coffee, 一杯咖啡
actuallyadditions:item_phantom_connector, 幻灵连接器
actuallyadditions:item_resonant_rice, 谐振稻米
actuallyadditions:item_food:0, 奶酪
actuallyadditions:item_food:1, 南瓜汤
actuallyadditions:item_food:2, 萝卜汁
actuallyadditions:item_food:3, 海鲜炸薯条
actuallyadditions:item_food:4, 大杯炸薯条
actuallyadditions:item_food:5, 炸薯条
actuallyadditions:item_food:6, 意大利面
actuallyadditions:item_food:7, 面条
actuallyadditions:item_food:8, 巧克力蛋糕
actuallyadditions:item_food:9, 巧克力
actuallyadditions:item_food:10, 吐司面包
actuallyadditions:item_food:11, 海鲜三明治
actuallyadditions:item_food:12, 大块曲奇
actuallyadditions:item_food:13, 汉堡包
actuallyadditions:item_food:14, 匹萨
actuallyadditions:item_food:15, 法国长面包
actuallyadditions:item_food:16, 稻米
actuallyadditions:item_food:17, 大米面包
actuallyadditions:item_food:18, 甜甜圈
actuallyadditions:item_food:19, 巧克力吐司面包
actuallyadditions:item_food:20, 培根
actuallyadditions:item_jam:0, CuBaRa果酱
actuallyadditions:item_jam:1, GraKiBa果酱
actuallyadditions:item_jam:2, PlApLe果酱
actuallyadditions:item_jam:3, ChApCi果酱
actuallyadditions:item_jam:4, HoMeKi果酱
actuallyadditions:item_jam:5, PiCo果酱
actuallyadditions:item_jam:6, HoMeCo果酱
actuallyadditions:item_knife, 小刀
actuallyadditions:item_crafter_on_a_stick, 手持工作台
actuallyadditions:item_dust:0, 铁粉
actuallyadditions:item_dust:1, 金粉
actuallyadditions:item_dust:2, 钻石粉
actuallyadditions:item_dust:3, 绿宝石粉
actuallyadditions:item_dust:4, 青金石粉
actuallyadditions:item_dust:5, 石英粉
actuallyadditions:item_dust:6, 煤粉
actuallyadditions:item_dust:7, 焦黑石英粉
actuallyadditions:item_solidified_experience, 固化经验
actuallyadditions:item_leaf_blower, 吹叶器
actuallyadditions:item_leaf_blower_advanced, 高级吹叶器
actuallyadditions:item_potion_ring:0, 药水指环- 速度
actuallyadditions:item_potion_ring:0, 药水指环- 速度
actuallyadditions:item_potion_ring:1, 药水指环- 急迫
actuallyadditions:item_potion_ring:1, 药水指环- 急迫
actuallyadditions:item_potion_ring:2, 药水指环- 力量
actuallyadditions:item_potion_ring:2, 药水指环- 力量
actuallyadditions:item_potion_ring:3, 药水指环- 跳跃提升
actuallyadditions:item_potion_ring:3, 药水指环- 跳跃提升
actuallyadditions:item_potion_ring:4, 药水指环- 生命恢复
actuallyadditions:item_potion_ring:4, 药水指环- 生命恢复
actuallyadditions:item_potion_ring:5, 药水指环- 抗性提升
actuallyadditions:item_potion_ring:5, 药水指环- 抗性提升
actuallyadditions:item_potion_ring:6, 药水指环- 防火
actuallyadditions:item_potion_ring:6, 药水指环- 防火
actuallyadditions:item_potion_ring:7, 药水指环- 水下呼吸
actuallyadditions:item_potion_ring:7, 药水指环- 水下呼吸
actuallyadditions:item_potion_ring:8, 药水指环- 隐身
actuallyadditions:item_potion_ring:8, 药水指环- 隐身
actuallyadditions:item_potion_ring:9, 药水指环- 夜视
actuallyadditions:item_potion_ring:9, 药水指环- 夜视
actuallyadditions:item_potion_ring_advanced:0, 高级药水指环- 速度
actuallyadditions:item_potion_ring_advanced:0, 高级药水指环- 速度
actuallyadditions:item_potion_ring_advanced:1, 高级药水指环- 急迫
actuallyadditions:item_potion_ring_advanced:1, 高级药水指环- 急迫
actuallyadditions:item_potion_ring_advanced:2, 高级药水指环- 力量
actuallyadditions:item_potion_ring_advanced:2, 高级药水指环- 力量
actuallyadditions:item_potion_ring_advanced:3, 高级药水指环- 跳跃提升
actuallyadditions:item_potion_ring_advanced:3, 高级药水指环- 跳跃提升
actuallyadditions:item_potion_ring_advanced:4, 高级药水指环- 生命恢复
actuallyadditions:item_potion_ring_advanced:4, 高级药水指环- 生命恢复
actuallyadditions:item_potion_ring_advanced:5, 高级药水指环- 抗性提升
actuallyadditions:item_potion_ring_advanced:5, 高级药水指环- 抗性提升
actuallyadditions:item_potion_ring_advanced:6, 高级药水指环- 防火
actuallyadditions:item_potion_ring_advanced:6, 高级药水指环- 防火
actuallyadditions:item_potion_ring_advanced:7, 高级药水指环- 水下呼吸
actuallyadditions:item_potion_ring_advanced:7, 高级药水指环- 水下呼吸
actuallyadditions:item_potion_ring_advanced:8, 高级药水指环- 隐身
actuallyadditions:item_potion_ring_advanced:8, 高级药水指环- 隐身
actuallyadditions:item_potion_ring_advanced:9, 高级药水指环- 夜视
actuallyadditions:item_potion_ring_advanced:9, 高级药水指环- 夜视
actuallyadditions:item_hairy_ball, 毛球
actuallyadditions:item_coffee_beans, 咖啡豆
actuallyadditions:item_rice_seed, 水稻种子
actuallyadditions:item_canola_seed, 油菜种子
actuallyadditions:item_flax_seed, 亚麻种子
actuallyadditions:item_coffee_seed, 咖啡种子
actuallyadditions:item_pickaxe_emerald, 绿宝石镐
actuallyadditions:item_axe_emerald, 绿宝石斧
actuallyadditions:item_shovel_emerald, 绿宝石锹
actuallyadditions:item_sword_emerald, 绿宝石剑
actuallyadditions:item_hoe_emerald, 绿宝石锄
actuallyadditions:item_pickaxe_obsidian, 黑曜石镐
actuallyadditions:item_axe_obsidian, 黑曜石斧
actuallyadditions:item_shovel_obsidian, 黑曜石锹
actuallyadditions:item_sword_obsidian, 黑曜石剑
actuallyadditions:item_hoe_obsidian, 黑曜石锄
actuallyadditions:item_pickaxe_quartz, 焦黑石英镐
actuallyadditions:item_axe_quartz, 焦黑石英斧
actuallyadditions:item_shovel_quartz, 焦黑石英锹
actuallyadditions:item_sword_quartz, 焦黑石英剑
actuallyadditions:item_hoe_quartz, 焦黑石英锄
actuallyadditions:wooden_paxel, 木质全能工具
actuallyadditions:stone_paxel, 石质全能工具
actuallyadditions:iron_paxel, 铁质全能工具
actuallyadditions:gold_paxel, 金质全能工具
actuallyadditions:diamond_paxel, 钻石全能工具
actuallyadditions:emerald_paxel, 绿宝石全能工具
actuallyadditions:obsidian_paxel, 黑曜石全能工具
actuallyadditions:quartz_paxel, 焦黑石英全能工具
actuallyadditions:item_pickaxe_crystal_red, 红石水晶镐
actuallyadditions:item_axe_crystal_red, 红石水晶斧
actuallyadditions:item_shovel_crystal_red, 红石水晶锹
actuallyadditions:item_sword_crystal_red, 红石水晶剑
actuallyadditions:item_hoe_crystal_red, 红石水晶锄
actuallyadditions:item_helm_crystal_red, 红石水晶头盔
actuallyadditions:item_chest_crystal_red, 红石水晶胸甲
actuallyadditions:item_pants_crystal_red, 红石水晶护腿
actuallyadditions:item_boots_crystal_red, 红石水晶靴子
actuallyadditions:item_paxel_crystal_red, 红石水晶全能工具
actuallyadditions:item_pickaxe_crystal_blue, 青金石水晶镐
actuallyadditions:item_axe_crystal_blue, 青金石水晶斧
actuallyadditions:item_shovel_crystal_blue, 青金石水晶锹
actuallyadditions:item_sword_crystal_blue, 青金石水晶剑
actuallyadditions:item_hoe_crystal_blue, 青金石水晶锄
actuallyadditions:item_helm_crystal_blue, 青金石水晶头盔
actuallyadditions:item_chest_crystal_blue, 青金石水晶胸甲
actuallyadditions:item_pants_crystal_blue, 青金石水晶护腿
actuallyadditions:item_boots_crystal_blue, 青金石水晶靴子
actuallyadditions:item_paxel_crystal_blue, 青金石水晶全能工具
actuallyadditions:item_pickaxe_crystal_light_blue, 钻石水晶镐
actuallyadditions:item_axe_crystal_light_blue, 钻石水晶斧
actuallyadditions:item_shovel_crystal_light_blue, 钻石水晶锹
actuallyadditions:item_sword_crystal_light_blue, 钻石水晶剑
actuallyadditions:item_hoe_crystal_light_blue, 钻石水晶锄
actuallyadditions:item_helm_crystal_light_blue, 钻石水晶头盔
actuallyadditions:item_chest_crystal_light_blue, 钻石水晶胸甲
actuallyadditions:item_pants_crystal_light_blue, 钻石水晶护腿
actuallyadditions:item_boots_crystal_light_blue, 钻石水晶靴子
actuallyadditions:item_paxel_crystal_light_blue, 钻石水晶全能工具
actuallyadditions:item_pickaxe_crystal_black, 煤晶镐
actuallyadditions:item_axe_crystal_black, 煤晶斧
actuallyadditions:item_shovel_crystal_black, 煤晶锹
actuallyadditions:item_sword_crystal_black, 煤晶剑
actuallyadditions:item_hoe_crystal_black, 煤晶锄
actuallyadditions:item_helm_crystal_black, 煤晶头盔
actuallyadditions:item_chest_crystal_black, 煤晶胸甲
actuallyadditions:item_pants_crystal_black, 煤晶护腿
actuallyadditions:item_boots_crystal_black, 煤晶靴子
actuallyadditions:item_paxel_crystal_black, 煤晶全能工具
actuallyadditions:item_pickaxe_crystal_green, 绿宝石水晶镐
actuallyadditions:item_axe_crystal_green, 绿宝石水晶斧
actuallyadditions:item_shovel_crystal_green, 绿宝石水晶锹
actuallyadditions:item_sword_crystal_green, 绿宝石水晶剑
actuallyadditions:item_hoe_crystal_green, 绿宝石水晶锄
actuallyadditions:item_helm_crystal_green, 绿宝石水晶头盔
actuallyadditions:item_chest_crystal_green, 绿宝石水晶胸甲
actuallyadditions:item_pants_crystal_green, 绿宝石水晶护腿
actuallyadditions:item_boots_crystal_green, 绿宝石水晶靴子
actuallyadditions:item_paxel_crystal_green, 绿宝石水晶全能工具
actuallyadditions:item_pickaxe_crystal_white, 铁晶镐
actuallyadditions:item_axe_crystal_white, 铁晶斧
actuallyadditions:item_shovel_crystal_white, 铁晶锹
actuallyadditions:item_sword_crystal_white, 铁晶剑
actuallyadditions:item_hoe_crystal_white, 铁晶锄
actuallyadditions:item_helm_crystal_white, 铁晶头盔
actuallyadditions:item_chest_crystal_white, 铁晶胸甲
actuallyadditions:item_pants_crystal_white, 铁晶护腿
actuallyadditions:item_boots_crystal_white, 铁晶靴子
actuallyadditions:item_paxel_crystal_white, 铁晶全能工具
astralsorcery:itemcraftingcomponent:0, 海蓝宝石
astralsorcery:itemcraftingcomponent:1, 星辉锭
astralsorcery:itemcraftingcomponent:2, 星尘
astralsorcery:itemcraftingcomponent:3, 玻璃透镜
astralsorcery:itemcraftingcomponent:4, 共振宝石
astralsorcery:itemcraftingcomponent:5, 羊皮纸
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:iteminfusedglass, 聚能玻璃
astralsorcery:itemrockcrystalsimple:0, 水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemtunedrockcrystal:0, 共鸣水晶石
astralsorcery:itemcelestialcrystal:0, 天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemtunedcelestialcrystal:0, 共鸣天体水晶石
astralsorcery:itemjournal, 星芒宝典
astralsorcery:itemhandtelescope, 望远镜
astralsorcery:itemlinkingtool, 链接器
astralsorcery:itemwand, 共鸣星杖
astralsorcery:itemsextant, 六分仪
astralsorcery:itemilluminationwand, 照明星杖
astralsorcery:itemcoloredlens:0, 彩色透镜
astralsorcery:itemcoloredlens:1, 彩色透镜
astralsorcery:itemcoloredlens:2, 彩色透镜
astralsorcery:itemcoloredlens:3, 彩色透镜
astralsorcery:itemcoloredlens:4, 彩色透镜
astralsorcery:itemcoloredlens:5, 彩色透镜
astralsorcery:itemcoloredlens:6, 彩色透镜
astralsorcery:itemskyresonator, 汇星共振器
astralsorcery:itemshiftingstar, 更替之星
astralsorcery:itemarchitectwand, 秩序星杖
astralsorcery:itemexchangewand, 转位星杖
astralsorcery:itemgrapplewand, 冲击星杖
astralsorcery:itemusabledust:0, 辉光粉
astralsorcery:itemusabledust:1, 暗夜粉
astralsorcery:itemknowledgeshare, 知识共享卷轴
astralsorcery:itemperkseal, 封闭印章
astralsorcery:itemknowledgefragment, 微光卷轴
astralsorcery:itemfragmentcapsule, 闪光星核
astralsorcery:itemperkgem:0, 奥瑞尔宝石
astralsorcery:itemperkgem:1, 伊利姆宝石
astralsorcery:itemperkgem:2, 芙荙姆宝石
astralsorcery:itemcrystalpickaxe, 水晶石镐
astralsorcery:itemcrystalshovel, 水晶石锹
astralsorcery:itemcrystalaxe, 水晶石斧
astralsorcery:itemcrystalsword, 水晶石剑
astralsorcery:itemchargedcrystalaxe, 充能水晶石斧
astralsorcery:itemchargedcrystalsword, 充能水晶石剑
astralsorcery:itemchargedcrystalpickaxe, 充能水晶石镐
astralsorcery:itemchargedcrystalshovel, 充能水晶石锹
astralsorcery:itemcape, 星斗披风
astralsorcery:itemenchantmentamulet, 璀璨棱镜
astralsorcery:blockmarblestairs, 大理石楼梯
astralsorcery:blockflarelight, 不稳定耀斑
astralsorcery:blockvanishing, tile.blockvanishing.name
astralsorcery:blockchalice, 遏制圣杯
astralsorcery:blockbore, 万象泉
astralsorcery:blockattunementaltar, 共鸣祭坛
astralsorcery:blockattunementrelay, 光波增幅器
astralsorcery:blockwell, 聚星缸
astralsorcery:blockworldilluminator, 洞穴照明器
astralsorcery:blockfaketree, 
astralsorcery:blockstarlightinfuser, 星能聚合器
astralsorcery:blockrituallink, 效应链接通道
astralsorcery:blockportalnode, 
astralsorcery:blocktreebeacon, 烽火树
astralsorcery:blocktranslucentblock, 半透明方块
astralsorcery:blockmapdrawingtable, 群星映射台
astralsorcery:blockcelestialgateway, 天体星门
astralsorcery:blockobservatory, 瞭望台
astralsorcery:blocklens, 透镜
astralsorcery:blockprism, 棱镜
astralsorcery:blockmarbleslab:0, 大理石台阶
astralsorcery:blockcustomore:0, 水晶石矿石
astralsorcery:blockcustomore:1, 星辉矿石
astralsorcery:blockcustomsandore:0, 海蓝宝石砂岩
astralsorcery:blockcustomflower:0, 微光苋
astralsorcery:blockmarble:0, 大理石
astralsorcery:blockmarble:1, 大理石砖
astralsorcery:blockmarble:2, 大理石柱
astralsorcery:blockmarble:3, 大理石横梁
astralsorcery:blockmarble:4, 雕纹大理石
astralsorcery:blockmarble:5, 凹面大理石
astralsorcery:blockmarble:6, 精致大理石柱
astralsorcery:blockblackmarble:0, 熏黑大理石
astralsorcery:blockblackmarble:1, 熏黑大理石砖
astralsorcery:blockblackmarble:2, 熏黑大理石柱
astralsorcery:blockblackmarble:3, 熏黑大理石横梁
astralsorcery:blockblackmarble:4, 雕纹熏黑大理石
astralsorcery:blockblackmarble:5, 凹面熏黑大理石
astralsorcery:blockblackmarble:6, 精致熏黑大理石
astralsorcery:blockinfusedwood:0, 聚星木
astralsorcery:blockinfusedwood:1, 聚星木板
astralsorcery:blockinfusedwood:2, 聚星木柱
astralsorcery:blockinfusedwood:3, 聚星木横梁
astralsorcery:blockinfusedwood:4, 凹面聚星木
astralsorcery:blockinfusedwood:5, 刻纹聚星木
astralsorcery:blockinfusedwood:6, 抛光聚星木
astralsorcery:blockborehead:0, 纳耳狂曼喷口
astralsorcery:blockborehead:1, 费萨利德喷口
astralsorcery:blockmachine:0, 天文望远镜
astralsorcery:blockmachine:1, 砂轮
astralsorcery:blockcelestialcrystals:0, 天体水晶簇
astralsorcery:blockcelestialcrystals:1, 天体水晶簇
astralsorcery:blockcelestialcrystals:2, 天体水晶簇
astralsorcery:blockcelestialcrystals:3, 天体水晶簇
astralsorcery:blockcelestialcrystals:4, 天体水晶簇
astralsorcery:blockgemcrystals:0, 宝石水晶簇
